33.609,,Temperature,,28,,DegC
33.626,,pH,,6,,pH
33.626,,Pump1,,19.13,,%
33.626,,Pump2,,12.3,,%
33.626,,Temperature,,27.99,,DegC
33.642,,pH,,6,,pH
33.642,,Pump1,,19.13,,%
33.642,,Pump2,,10.07,,%
33.642,,Temperature,,28.01,,DegC
33.659,,pH,,5.99,,pH
33.659,,Pump1,,19.13,,%
33.659,,Pump2,,13.79,,%
33.659,,Temperature,,28,,DegC
33.676,,pH,,6.02,,pH
33.676,,Pump1,,19.13,,%
33.676,,Pump2,,0,,%
33.676,,Temperature,,28,,DegC
33.693,,pH,,6,,pH
33.693,,Pump1,,19.13,,%
33.693,,Pump2,,0,,%
33.693,,Temperature,,27.99,,DegC
33.709,,pH,,6,,pH
33.709,,Pump1,,19.13,,%
33.709,,Pump2,,0,,%
33.709,,Temperature,,28,,DegC
33.726,,pH,,6,,pH
33.726,,Pump1,,19.13,,%
33.726,,Pump2,,0,,%
33.726,,Temperature,,28,,DegC
33.743,,pH,,6.01,,pH
33.743,,Pump1,,19.13,,%
33.743,,Pump2,,0,,%
33.743,,Temperature,,28.01,,DegC
33.759,,pH,,6.01,,pH
33.759,,Pump1,,19.13,,%
33.759,,Pump2,,0,,%
33.759,,Temperature,,27.99,,DegC
33.776,,pH,,6,,pH
33.776,,Pump1,,19.13,,%
33.776,,Pump2,,11.56,,%
33.776,,Temperature,,27.99,,DegC
33.793,,pH,,6.01,,pH
33.793,,Pump1,,19.13,,%
33.793,,Pump2,,0,,%
33.793,,Temperature,,28,,DegC
33.809,,pH,,6,,pH
33.809,,Pump1,,19.13,,%
33.809,,Pump2,,10.07,,%
33.809,,Temperature,,28,,DegC
33.826,,pH,,6.01,,pH
33.826,,Pump1,,19.13,,%
33.826,,Pump2,,0,,%
33.826,,Temperature,,28,,DegC
33.843,,pH,,6,,pH
33.843,,Pump1,,19.13,,%
33.843,,Pump2,,10.07,,%
33.843,,Temperature,,28.02,,DegC
33.859,,pH,,6.01,,pH
33.859,,Pump1,,19.13,,%
33.859,,Pump2,,0,,%
33.859,,Temperature,,28.01,,DegC
33.876,,pH,,6,,pH
33.876,,Pump1,,19.13,,%
33.876,,Pump2,,11.56,,%
33.876,,Temperature,,28,,DegC
33.893,,pH,,6.01,,pH
33.893,,Pump1,,19.13,,%
33.893,,Pump2,,0,,%
33.893,,Temperature,,27.99,,DegC
33.909,,pH,,6,,pH
33.909,,Pump1,,19.13,,%
33.909,,Pump2,,0,,%
33.909,,Temperature,,28,,DegC
33.926,,pH,,6.01,,pH
33.926,,Pump1,,19.13,,%
33.926,,Pump2,,0,,%
33.926,,Temperature,,28.01,,DegC
33.943,,pH,,6.01,,pH
33.943,,Pump1,,19.13,,%
33.943,,Pump2,,0,,%
33.943,,Temperature,,28.01,,DegC
33.959,,pH,,6.01,,pH
33.959,,Pump1,,19.13,,%
33.959,,Pump2,,0,,%
33.959,,Temperature,,27.99,,DegC
33.976,,pH,,6,,pH
33.976,,Pump1,,19.13,,%
33.976,,Pump2,,0,,%
33.976,,Temperature,,27.99,,DegC
33.993,,pH,,6.01,,pH
33.993,,Pump1,,19.13,,%
33.993,,Pump2,,0,,%
33.993,,Temperature,,28.02,,DegC
34.009,,pH,,6,,pH
34.009,,Pump1,,19.13,,%
34.009,,Pump2,,10.07,,%
34.009,,Temperature,,28.01,,DegC
34.026,,pH,,6,,pH
34.026,,Pump1,,19.13,,%
34.026,,Pump2,,10.81,,%
34.026,,Temperature,,28.01,,DegC
34.043,,pH,,6.01,,pH
34.043,,Pump1,,19.13,,%
34.043,,Pump2,,0,,%
34.043,,Temperature,,28.01,,DegC
34.059,,pH,,6.01,,pH
34.059,,Pump1,,19.13,,%
34.059,,Pump2,,0,,%
34.059,,Temperature,,28,,DegC
34.076,,pH,,6.01,,pH
34.076,,Pump1,,19.13,,%
34.076,,Pump2,,0,,%
34.076,,Temperature,,28.01,,DegC
34.093,,pH,,6,,pH
34.093,,Pump1,,19.13,,%
34.093,,Pump2,,10.07,,%
34.093,,Temperature,,28.02,,DegC
34.109,,pH,,6.01,,pH
34.109,,Pump1,,19.13,,%
34.109,,Pump2,,0,,%
34.109,,Temperature,,28.01,,DegC
34.126,,pH,,6,,pH
34.126,,Pump1,,19.13,,%
34.126,,Pump2,,10.07,,%
34.126,,Temperature,,27.99,,DegC
34.143,,pH,,6.01,,pH
34.143,,Pump1,,19.13,,%
34.143,,Pump2,,0,,%
34.143,,Temperature,,28,,DegC
34.159,,pH,,6,,pH
34.159,,Pump1,,19.13,,%
34.159,,Pump2,,0,,%
34.159,,Temperature,,28.01,,DegC
34.176,,pH,,6.01,,pH
34.176,,Pump1,,19.13,,%
34.176,,Pump2,,0,,%
34.176,,Temperature,,28,,DegC
34.193,,pH,,6.01,,pH
34.193,,Pump1,,19.13,,%
34.193,,Pump2,,0,,%
34.193,,Temperature,,28,,DegC
34.209,,pH,,6.01,,pH
34.209,,Pump1,,19.13,,%
34.209,,Pump2,,0,,%
34.209,,Temperature,,28.03,,DegC
34.226,,pH,,6.02,,pH
34.226,,Pump1,,19.13,,%
34.226,,Pump2,,0,,%
34.226,,Temperature,,28,,DegC
34.243,,pH,,6.01,,pH
34.243,,Pump1,,19.13,,%
34.243,,Pump2,,0,,%
34.243,,Temperature,,28,,DegC
34.259,,pH,,6,,pH
34.259,,Pump1,,19.13,,%
34.259,,Pump2,,0,,%
34.259,,Temperature,,28,,DegC
34.276,,pH,,6,,pH
34.276,,Pump1,,19.13,,%
34.276,,Pump2,,0,,%
34.276,,Temperature,,28.01,,DegC
34.293,,pH,,6,,pH
34.293,,Pump1,,19.13,,%
34.293,,Pump2,,0,,%
34.293,,Temperature,,28.01,,DegC
34.309,,pH,,6,,pH
34.309,,Pump1,,19.13,,%
34.309,,Pump2,,0,,%
34.309,,Temperature,,27.99,,DegC
34.326,,pH,,5.99,,pH
34.326,,Pump1,,19.13,,%
34.326,,Pump2,,14.53,,%
34.326,,Temperature,,28,,DegC
34.343,,pH,,6.02,,pH
34.343,,Pump1,,19.13,,%
34.343,,Pump2,,0,,%
34.343,,Temperature,,28.01,,DegC
34.359,,pH,,6,,pH
34.359,,Pump1,,19.13,,%
34.359,,Pump2,,0,,%
34.359,,Temperature,,28.01,,DegC
34.376,,pH,,6.01,,pH
34.376,,Pump1,,19.13,,%
34.376,,Pump2,,0,,%
34.376,,Temperature,,28,,DegC
34.393,,pH,,6,,pH
34.393,,Pump1,,19.13,,%
34.393,,Pump2,,0,,%
34.393,,Temperature,,28.01,,DegC
34.409,,pH,,6.01,,pH
34.409,,Pump1,,19.13,,%
34.409,,Pump2,,0,,%
34.409,,Temperature,,27.99,,DegC
34.426,,pH,,6,,pH
34.426,,Pump1,,19.13,,%
34.426,,Pump2,,0,,%
34.426,,Temperature,,27.98,,DegC
34.443,,pH,,6.01,,pH
34.443,,Pump1,,19.13,,%
34.443,,Pump2,,0,,%
34.443,,Temperature,,28,,DegC
34.459,,pH,,6.01,,pH
34.459,,Pump1,,19.13,,%
34.459,,Pump2,,0,,%
34.459,,Temperature,,28.03,,DegC
34.476,,pH,,6.01,,pH
34.476,,Pump1,,19.13,,%
34.476,,Pump2,,0,,%
34.476,,Temperature,,28.03,,DegC
34.492,,pH,,6,,pH
34.492,,Pump1,,19.13,,%
34.492,,Pump2,,10.07,,%
34.492,,Temperature,,28,,DegC
34.509,,pH,,6.01,,pH
34.509,,Pump1,,19.13,,%
34.509,,Pump2,,0,,%
34.509,,Temperature,,28,,DegC
34.526,,pH,,6.01,,pH
34.526,,Pump1,,19.13,,%
34.526,,Pump2,,0,,%
34.526,,Temperature,,28,,DegC
34.543,,pH,,6,,pH
34.543,,Pump1,,19.13,,%
34.543,,Pump2,,10.81,,%
34.543,,Temperature,,27.99,,DegC
34.559,,pH,,6.01,,pH
34.559,,Pump1,,19.13,,%
34.559,,Pump2,,0,,%
34.559,,Temperature,,28,,DegC
34.576,,pH,,6.01,,pH
34.576,,Pump1,,19.13,,%
34.576,,Pump2,,0,,%
34.576,,Temperature,,28,,DegC
34.593,,pH,,6,,pH
34.593,,Pump1,,19.13,,%
34.593,,Pump2,,0,,%
34.593,,Temperature,,28,,DegC
34.609,,pH,,6.01,,pH
34.609,,Pump1,,19.13,,%
34.609,,Pump2,,0,,%
34.609,,Temperature,,28.01,,DegC
34.626,,pH,,6,,pH
34.626,,Pump1,,19.13,,%
34.626,,Pump2,,12.3,,%
34.626,,Temperature,,28.02,,DegC
34.643,,pH,,6.02,,pH
34.643,,Pump1,,19.13,,%
34.643,,Pump2,,0,,%
34.643,,Temperature,,27.98,,DegC
34.659,,pH,,6.02,,pH
34.659,,Pump1,,19.13,,%
34.659,,Pump2,,0,,%
34.659,,Temperature,,28.02,,DegC
34.676,,pH,,6,,pH
34.676,,Pump1,,19.13,,%
34.676,,Pump2,,0,,%
34.676,,Temperature,,27.99,,DegC
34.693,,pH,,6.01,,pH
34.693,,Pump1,,19.13,,%
34.693,,Pump2,,0,,%
34.693,,Temperature,,27.99,,DegC
34.709,,pH,,6.01,,pH
34.709,,Pump1,,19.13,,%
34.709,,Pump2,,0,,%
34.709,,Temperature,,28,,DegC
34.726,,pH,,6,,pH
34.726,,Pump1,,19.13,,%
34.726,,Pump2,,10.07,,%
34.726,,Temperature,,27.97,,DegC
34.743,,pH,,6.01,,pH
34.743,,Pump1,,19.13,,%
34.743,,Pump2,,0,,%
34.743,,Temperature,,27.99,,DegC
34.759,,pH,,6,,pH
34.759,,Pump1,,19.13,,%
34.759,,Pump2,,10.81,,%
34.759,,Temperature,,28.02,,DegC
34.776,,pH,,6.01,,pH
34.776,,Pump1,,19.13,,%
34.776,,Pump2,,0,,%
34.776,,Temperature,,28.02,,DegC
34.792,,pH,,6,,pH
34.792,,Pump1,,19.13,,%
34.792,,Pump2,,10.81,,%
34.792,,Temperature,,28,,DegC
34.809,,pH,,5.99,,pH
34.809,,Pump1,,19.13,,%
34.809,,Pump2,,16.02,,%
34.809,,Temperature,,28.01,,DegC
34.826,,pH,,6.01,,pH
34.826,,Pump1,,19.13,,%
34.826,,Pump2,,0,,%
34.826,,Temperature,,28,,DegC
34.843,,pH,,6.01,,pH
34.843,,Pump1,,19.13,,%
34.843,,Pump2,,0,,%
34.843,,Temperature,,27.99,,DegC
34.859,,pH,,6.01,,pH
34.859,,Pump1,,19.13,,%
34.859,,Pump2,,0,,%
34.859,,Temperature,,28,,DegC
34.876,,pH,,6,,pH
34.876,,Pump1,,19.13,,%
34.876,,Pump2,,0,,%
34.876,,Temperature,,28.01,,DegC
34.893,,pH,,6.02,,pH
34.893,,Pump1,,19.13,,%
34.893,,Pump2,,0,,%
34.893,,Temperature,,28.01,,DegC
34.909,,pH,,6.01,,pH
34.909,,Pump1,,19.13,,%
34.909,,Pump2,,0,,%
34.909,,Temperature,,28.01,,DegC
34.926,,pH,,6,,pH
34.926,,Pump1,,19.13,,%
34.926,,Pump2,,10.81,,%
34.926,,Temperature,,28,,DegC
34.943,,pH,,5.99,,pH
34.943,,Pump1,,19.13,,%
34.943,,Pump2,,13.79,,%
34.943,,Temperature,,28.01,,DegC
34.959,,pH,,6.01,,pH
34.959,,Pump1,,19.13,,%
34.959,,Pump2,,0,,%
34.959,,Temperature,,28.01,,DegC
34.976,,pH,,6,,pH
34.976,,Pump1,,19.13,,%
34.976,,Pump2,,12.3,,%
34.976,,Temperature,,28.01,,DegC
34.993,,pH,,5.99,,pH
34.993,,Pump1,,19.13,,%
34.993,,Pump2,,16.77,,%
34.993,,Temperature,,28,,DegC
35.009,,pH,,5.99,,pH
35.009,,Pump1,,19.13,,%
35.009,,Pump2,,14.53,,%
35.009,,Temperature,,27.99,,DegC
35.026,,pH,,6,,pH
35.026,,Pump1,,19.13,,%
35.026,,Pump2,,12.3,,%
35.026,,Temperature,,28,,DegC
35.043,,pH,,5.99,,pH
35.043,,Pump1,,19.13,,%
35.043,,Pump2,,15.28,,%
35.043,,Temperature,,27.98,,DegC
35.059,,pH,,6.02,,pH
35.059,,Pump1,,19.13,,%
35.059,,Pump2,,0,,%
35.059,,Temperature,,28.01,,DegC
35.076,,pH,,6.01,,pH
35.076,,Pump1,,19.13,,%
35.076,,Pump2,,0,,%
35.076,,Temperature,,28,,DegC
35.093,,pH,,6,,pH
35.093,,Pump1,,19.13,,%
35.093,,Pump2,,10.81,,%
35.093,,Temperature,,28.02,,DegC
35.109,,pH,,6.02,,pH
35.109,,Pump1,,19.13,,%
35.109,,Pump2,,0,,%
35.109,,Temperature,,28.01,,DegC
35.126,,pH,,6,,pH
35.126,,Pump1,,19.13,,%
35.126,,Pump2,,0,,%
35.126,,Temperature,,28,,DegC
35.143,,pH,,6.01,,pH
35.143,,Pump1,,19.13,,%
35.143,,Pump2,,0,,%
35.143,,Temperature,,28,,DegC
35.159,,pH,,6,,pH
35.159,,Pump1,,19.13,,%
35.159,,Pump2,,0,,%
35.159,,Temperature,,28,,DegC
35.176,,pH,,6.01,,pH
35.176,,Pump1,,19.13,,%
35.176,,Pump2,,0,,%
35.176,,Temperature,,28,,DegC
35.193,,pH,,6,,pH
35.193,,Pump1,,19.13,,%
35.193,,Pump2,,0,,%
35.193,,Temperature,,28,,DegC
35.209,,pH,,6.01,,pH
35.209,,Pump1,,19.13,,%
35.209,,Pump2,,0,,%
35.209,,Temperature,,27.98,,DegC
35.226,,pH,,6,,pH
35.226,,Pump1,,19.13,,%
35.226,,Pump2,,0,,%
35.226,,Temperature,,28.02,,DegC
35.243,,pH,,6,,pH
35.243,,Pump1,,19.13,,%
35.243,,Pump2,,11.56,,%
35.243,,Temperature,,28,,DegC
35.259,,pH,,5.99,,pH
35.259,,Pump1,,19.13,,%
35.259,,Pump2,,16.02,,%
35.259,,Temperature,,28,,DegC
35.276,,pH,,6.01,,pH
35.276,,Pump1,,19.13,,%
35.276,,Pump2,,0,,%
35.276,,Temperature,,28,,DegC
35.293,,pH,,6,,pH
35.293,,Pump1,,19.13,,%
35.293,,Pump2,,0,,%
35.293,,Temperature,,28,,DegC
35.309,,pH,,6,,pH
35.309,,Pump1,,19.13,,%
35.309,,Pump2,,10.07,,%
35.309,,Temperature,,28,,DegC
35.326,,pH,,6,,pH
35.326,,Pump1,,19.13,,%
35.326,,Pump2,,10.07,,%
35.326,,Temperature,,28.01,,DegC
35.343,,pH,,6.01,,pH
35.343,,Pump1,,19.13,,%
35.343,,Pump2,,0,,%
35.343,,Temperature,,28.02,,DegC
35.359,,pH,,6.01,,pH
35.359,,Pump1,,19.13,,%
35.359,,Pump2,,0,,%
35.359,,Temperature,,27.98,,DegC
35.376,,pH,,6,,pH
35.376,,Pump1,,19.13,,%
35.376,,Pump2,,0,,%
35.376,,Temperature,,28.01,,DegC
35.393,,pH,,6.01,,pH
35.393,,Pump1,,19.13,,%
35.393,,Pump2,,0,,%
35.393,,Temperature,,28,,DegC
35.409,,pH,,6.01,,pH
35.409,,Pump1,,19.13,,%
35.409,,Pump2,,0,,%
35.409,,Temperature,,28.02,,DegC
35.426,,pH,,6,,pH
35.426,,Pump1,,19.13,,%
35.426,,Pump2,,0,,%
35.426,,Temperature,,28,,DegC
35.443,,pH,,6.01,,pH
35.443,,Pump1,,19.13,,%
35.443,,Pump2,,0,,%
35.443,,Temperature,,28.01,,DegC
35.459,,pH,,6.01,,pH
35.459,,Pump1,,19.13,,%
35.459,,Pump2,,0,,%
35.459,,Temperature,,27.98,,DegC
35.476,,pH,,6,,pH
35.476,,Pump1,,19.13,,%
35.476,,Pump2,,10.07,,%
35.476,,Temperature,,27.99,,DegC
35.492,,pH,,6.01,,pH
35.492,,Pump1,,19.13,,%
35.492,,Pump2,,0,,%
35.492,,Temperature,,28,,DegC
35.509,,pH,,6,,pH
35.509,,Pump1,,19.13,,%
35.509,,Pump2,,10.81,,%
35.509,,Temperature,,28.01,,DegC
35.526,,pH,,6,,pH
35.526,,Pump1,,19.13,,%
35.526,,Pump2,,13.05,,%
35.526,,Temperature,,28,,DegC
35.543,,pH,,6.01,,pH
35.543,,Pump1,,19.13,,%
35.543,,Pump2,,0,,%
35.543,,Temperature,,28,,DegC
35.559,,pH,,6,,pH
35.559,,Pump1,,19.13,,%
35.559,,Pump2,,0,,%
35.559,,Temperature,,28,,DegC
35.576,,pH,,6,,pH
35.576,,Pump1,,19.13,,%
35.576,,Pump2,,10.07,,%
35.576,,Temperature,,28,,DegC
35.593,,pH,,6.01,,pH
35.593,,Pump1,,19.13,,%
35.593,,Pump2,,0,,%
35.593,,Temperature,,27.99,,DegC
35.609,,pH,,6.01,,pH
35.609,,Pump1,,19.13,,%
35.609,,Pump2,,0,,%
35.609,,Temperature,,28,,DegC
35.626,,pH,,6,,pH
35.626,,Pump1,,19.13,,%
35.626,,Pump2,,10.07,,%
35.626,,Temperature,,28,,DegC
35.643,,pH,,6.01,,pH
35.643,,Pump1,,19.13,,%
35.643,,Pump2,,0,,%
35.643,,Temperature,,28,,DegC
35.659,,pH,,6,,pH
35.659,,Pump1,,19.13,,%
35.659,,Pump2,,0,,%
35.659,,Temperature,,28,,DegC
35.676,,pH,,6.01,,pH
35.676,,Pump1,,23.6,,%
35.676,,Pump2,,0,,%
35.676,,Temperature,,28,,DegC
35.693,,pH,,6,,pH
35.693,,Pump1,,23.6,,%
35.693,,Pump2,,11.56,,%
35.693,,Temperature,,28,,DegC
35.709,,pH,,6.01,,pH
35.709,,Pump1,,23.6,,%
35.709,,Pump2,,0,,%
35.709,,Temperature,,28.03,,DegC
35.726,,pH,,6,,pH
35.726,,Pump1,,23.6,,%
35.726,,Pump2,,0,,%
35.726,,Temperature,,28.03,,DegC
35.743,,pH,,6,,pH
35.743,,Pump1,,23.6,,%
35.743,,Pump2,,10.81,,%
35.743,,Temperature,,28.04,,DegC
35.759,,pH,,6.01,,pH
35.759,,Pump1,,23.6,,%
35.759,,Pump2,,0,,%
35.759,,Temperature,,28,,DegC
35.776,,pH,,6,,pH
35.776,,Pump1,,23.6,,%
35.776,,Pump2,,10.81,,%
35.776,,Temperature,,27.99,,DegC
35.793,,pH,,6.02,,pH
35.793,,Pump1,,23.6,,%
35.793,,Pump2,,0,,%
35.793,,Temperature,,28.01,,DegC
35.809,,pH,,6,,pH
35.809,,Pump1,,23.6,,%
35.809,,Pump2,,0,,%
35.809,,Temperature,,28.01,,DegC
35.826,,pH,,6,,pH
35.826,,Pump1,,23.6,,%
35.826,,Pump2,,10.81,,%
35.826,,Temperature,,28.01,,DegC
35.843,,pH,,6,,pH
35.843,,Pump1,,23.6,,%
35.843,,Pump2,,10.07,,%
35.843,,Temperature,,28,,DegC
35.859,,pH,,6.02,,pH
35.859,,Pump1,,23.6,,%
35.859,,Pump2,,0,,%
35.859,,Temperature,,28.01,,DegC
35.876,,pH,,6.01,,pH
35.876,,Pump1,,23.6,,%
35.876,,Pump2,,0,,%
35.876,,Temperature,,28.04,,DegC
35.893,,pH,,6.01,,pH
35.893,,Pump1,,23.6,,%
35.893,,Pump2,,0,,%
35.893,,Temperature,,28.01,,DegC
35.909,,pH,,6.01,,pH
35.909,,Pump1,,23.6,,%
35.909,,Pump2,,0,,%
35.909,,Temperature,,28.03,,DegC
35.926,,pH,,6,,pH
35.926,,Pump1,,23.6,,%
35.926,,Pump2,,10.81,,%
35.926,,Temperature,,28.02,,DegC
35.943,,pH,,6.01,,pH
35.943,,Pump1,,23.6,,%
35.943,,Pump2,,0,,%
35.943,,Temperature,,28,,DegC
35.959,,pH,,6.01,,pH
35.959,,Pump1,,23.6,,%
35.959,,Pump2,,0,,%
35.959,,Temperature,,27.98,,DegC
35.976,,pH,,6.01,,pH
35.976,,Pump1,,23.6,,%
35.976,,Pump2,,0,,%
35.976,,Temperature,,28,,DegC
35.993,,pH,,6,,pH
35.993,,Pump1,,23.6,,%
35.993,,Pump2,,0,,%
35.993,,Temperature,,28.01,,DegC
36.009,,pH,,6,,pH
36.009,,Pump1,,23.6,,%
36.009,,Pump2,,10.07,,%
36.009,,Temperature,,28,,DegC
36.026,,pH,,6,,pH
36.026,,Pump1,,23.6,,%
36.026,,Pump2,,11.56,,%
36.026,,Temperature,,28.01,,DegC
36.043,,pH,,6.01,,pH
36.043,,Pump1,,23.6,,%
36.043,,Pump2,,0,,%
36.043,,Temperature,,28,,DegC
36.059,,pH,,6,,pH
36.059,,Pump1,,23.6,,%
36.059,,Pump2,,10.07,,%
36.059,,Temperature,,28.01,,DegC
36.076,,pH,,6.01,,pH
36.076,,Pump1,,23.6,,%
36.076,,Pump2,,0,,%
36.076,,Temperature,,28.02,,DegC
36.093,,pH,,6,,pH
36.093,,Pump1,,23.6,,%
36.093,,Pump2,,10.07,,%
36.093,,Temperature,,28,,DegC
36.109,,pH,,5.99,,pH
36.109,,Pump1,,23.6,,%
36.109,,Pump2,,16.02,,%
36.109,,Temperature,,28.01,,DegC
36.126,,pH,,6.01,,pH
36.126,,Pump1,,23.6,,%
36.126,,Pump2,,0,,%
36.126,,Temperature,,28.02,,DegC
36.143,,pH,,5.99,,pH
36.143,,Pump1,,23.6,,%
36.143,,Pump2,,13.79,,%
36.143,,Temperature,,28.01,,DegC
36.159,,pH,,6.01,,pH
36.159,,Pump1,,23.6,,%
36.159,,Pump2,,0,,%
36.159,,Temperature,,28.02,,DegC
36.176,,pH,,6,,pH
36.176,,Pump1,,23.6,,%
36.176,,Pump2,,12.3,,%
36.176,,Temperature,,28,,DegC
36.192,,pH,,5.98,,pH
36.192,,Pump1,,23.6,,%
36.192,,Pump2,,17.51,,%
36.192,,Temperature,,28.01,,DegC
36.209,,pH,,6.03,,pH
36.209,,Pump1,,23.6,,%
36.209,,Pump2,,0,,%
36.209,,Temperature,,28.01,,DegC
36.226,,pH,,6.02,,pH
36.226,,Pump1,,23.6,,%
36.226,,Pump2,,0,,%
36.226,,Temperature,,28.01,,DegC
36.243,,pH,,6,,pH
36.243,,Pump1,,23.6,,%
36.243,,Pump2,,12.3,,%
36.243,,Temperature,,28.02,,DegC
36.259,,pH,,6.01,,pH
36.259,,Pump1,,23.6,,%
36.259,,Pump2,,0,,%
36.259,,Temperature,,28,,DegC
36.276,,pH,,6.01,,pH
36.276,,Pump1,,23.6,,%
36.276,,Pump2,,0,,%
36.276,,Temperature,,28,,DegC
36.293,,pH,,6,,pH
36.293,,Pump1,,23.6,,%
36.293,,Pump2,,0,,%
36.293,,Temperature,,28.01,,DegC
36.309,,pH,,5.99,,pH
36.309,,Pump1,,23.6,,%
36.309,,Pump2,,13.05,,%
36.309,,Temperature,,28,,DegC
36.326,,pH,,6.01,,pH
36.326,,Pump1,,23.6,,%
36.326,,Pump2,,0,,%
36.326,,Temperature,,28.02,,DegC
36.343,,pH,,5.99,,pH
36.343,,Pump1,,23.6,,%
36.343,,Pump2,,13.05,,%
36.343,,Temperature,,28.01,,DegC
36.359,,pH,,5.99,,pH
36.359,,Pump1,,23.6,,%
36.359,,Pump2,,13.79,,%
36.359,,Temperature,,28.01,,DegC
36.376,,pH,,5.99,,pH
36.376,,Pump1,,23.6,,%
36.376,,Pump2,,14.53,,%
36.376,,Temperature,,28.02,,DegC
36.393,,pH,,6,,pH
36.393,,Pump1,,23.6,,%
36.393,,Pump2,,11.56,,%
36.393,,Temperature,,28.02,,DegC
36.409,,pH,,5.99,,pH
36.409,,Pump1,,23.6,,%
36.409,,Pump2,,14.53,,%
36.409,,Temperature,,27.99,,DegC
36.426,,pH,,6,,pH
36.426,,Pump1,,23.6,,%
36.426,,Pump2,,12.3,,%
36.426,,Temperature,,28,,DegC
36.443,,pH,,6.01,,pH
36.443,,Pump1,,23.6,,%
36.443,,Pump2,,0,,%
36.443,,Temperature,,28.01,,DegC
36.459,,pH,,6.01,,pH
36.459,,Pump1,,23.6,,%
36.459,,Pump2,,0,,%
36.459,,Temperature,,28.02,,DegC
36.476,,pH,,6,,pH
36.476,,Pump1,,23.6,,%
36.476,,Pump2,,10.07,,%
36.476,,Temperature,,28.02,,DegC
36.493,,pH,,6.01,,pH
36.493,,Pump1,,23.6,,%
36.493,,Pump2,,0,,%
36.493,,Temperature,,28.02,,DegC
36.509,,pH,,6.01,,pH
36.509,,Pump1,,23.6,,%
36.509,,Pump2,,0,,%
36.509,,Temperature,,28,,DegC
36.526,,pH,,5.99,,pH
36.526,,Pump1,,23.6,,%
36.526,,Pump2,,13.79,,%
36.526,,Temperature,,28.01,,DegC
36.543,,pH,,6.01,,pH
36.543,,Pump1,,23.6,,%
36.543,,Pump2,,0,,%
36.543,,Temperature,,28,,DegC
36.559,,pH,,6,,pH
36.559,,Pump1,,23.6,,%
36.559,,Pump2,,12.3,,%
36.559,,Temperature,,28.01,,DegC
36.576,,pH,,6,,pH
36.576,,Pump1,,23.6,,%
36.576,,Pump2,,11.56,,%
36.576,,Temperature,,28.02,,DegC
36.593,,pH,,6.01,,pH
36.593,,Pump1,,23.6,,%
36.593,,Pump2,,0,,%
36.593,,Temperature,,28.02,,DegC
36.609,,pH,,6.01,,pH
36.609,,Pump1,,23.6,,%
36.609,,Pump2,,0,,%
36.609,,Temperature,,28.02,,DegC
36.626,,pH,,6.01,,pH
36.626,,Pump1,,23.6,,%
36.626,,Pump2,,0,,%
36.626,,Temperature,,27.99,,DegC
36.643,,pH,,6.01,,pH
36.643,,Pump1,,23.6,,%
36.643,,Pump2,,0,,%
36.643,,Temperature,,28,,DegC
36.659,,pH,,6,,pH
36.659,,Pump1,,23.6,,%
36.659,,Pump2,,0,,%
36.659,,Temperature,,28,,DegC
36.676,,pH,,6.01,,pH
36.676,,Pump1,,23.6,,%
36.676,,Pump2,,0,,%
36.676,,Temperature,,28,,DegC
36.693,,pH,,6.01,,pH
36.693,,Pump1,,23.6,,%
36.693,,Pump2,,0,,%
36.693,,Temperature,,28.01,,DegC
36.709,,pH,,6.01,,pH
36.709,,Pump1,,23.6,,%
36.709,,Pump2,,0,,%
36.709,,Temperature,,27.99,,DegC
36.726,,pH,,6,,pH
36.726,,Pump1,,23.6,,%
36.726,,Pump2,,10.81,,%
36.726,,Temperature,,27.99,,DegC
36.743,,pH,,6.01,,pH
36.743,,Pump1,,23.6,,%
36.743,,Pump2,,0,,%
36.743,,Temperature,,27.99,,DegC
36.759,,pH,,6,,pH
36.759,,Pump1,,23.6,,%
36.759,,Pump2,,0,,%
36.759,,Temperature,,28,,DegC
36.776,,pH,,6.01,,pH
36.776,,Pump1,,23.6,,%
36.776,,Pump2,,0,,%
36.776,,Temperature,,28.02,,DegC
36.793,,pH,,6.01,,pH
36.793,,Pump1,,23.6,,%
36.793,,Pump2,,0,,%
36.793,,Temperature,,28.01,,DegC
36.809,,pH,,6.01,,pH
36.809,,Pump1,,23.6,,%
36.809,,Pump2,,0,,%
36.809,,Temperature,,28,,DegC
36.826,,pH,,6,,pH
36.826,,Pump1,,23.6,,%
36.826,,Pump2,,11.56,,%
36.826,,Temperature,,27.98,,DegC
36.843,,pH,,6.01,,pH
36.843,,Pump1,,23.6,,%
36.843,,Pump2,,0,,%
36.843,,Temperature,,28,,DegC
36.859,,pH,,5.99,,pH
36.859,,Pump1,,23.6,,%
36.859,,Pump2,,13.79,,%
36.859,,Temperature,,27.99,,DegC
36.876,,pH,,6,,pH
36.876,,Pump1,,23.6,,%
36.876,,Pump2,,11.56,,%
36.876,,Temperature,,28.02,,DegC
36.893,,pH,,6.01,,pH
36.893,,Pump1,,23.6,,%
36.893,,Pump2,,0,,%
36.893,,Temperature,,28,,DegC
36.909,,pH,,6,,pH
36.909,,Pump1,,23.6,,%
36.909,,Pump2,,11.56,,%
36.909,,Temperature,,28.01,,DegC
36.926,,pH,,6,,pH
36.926,,Pump1,,23.6,,%
36.926,,Pump2,,0,,%
36.926,,Temperature,,28.03,,DegC
36.943,,pH,,6,,pH
36.943,,Pump1,,23.6,,%
